Move,From_Sqaure,Target_Sqaure,Piece_Moved,Piece_Captured,Is_Check,FEN,Top_10_Moves
e8g8,e8,g8,k,,False,rnbqk2r/pp3ppp/2pb1p2/8/2B5/5N1P/PPPP1PP1/R1BQK2R b KQkq - 0 7,"['e8g8', 'b8d7', 'd8e7', 'b7b5', 'h7h6', 'c6c5', 'c8f5', 'c8e6', 'a7a5', 'b7b6']"
f8e8,f8,e8,r,,False,rnbq1rk1/pp3ppp/2pb1p2/8/2B5/5N1P/PPPP1PP1/R1BQ1RK1 b - - 2 8,"['c8e6', 'c6c5', 'b8a6', 'f8e8', 'b7b5', 'f6f5', 'd8c7', 'd6e7', 'd6e5', 'd6c5']"
c8f5,c8,f5,b,,False,rnbqr1k1/pp3ppp/2pb1p2/8/2BP4/5N1P/PPP2PP1/R1BQ1RK1 b - - 0 9,"['c8f5', 'c8e6', 'd6f8', 'd8c7', 'c6c5', 'g8f8', 'd6b4', 'b7b5', 'e8e4', 'e8f8']"
b8d7,b8,d7,n,,False,rn1qr1k1/pp3ppp/2pb1p2/5b2/2BP4/2P2N1P/PP3PP1/R1BQ1RK1 b - - 0 10,"['b8d7', 'a7a6', 'f5e6', 'd8b6', 'd8a5', 'b7b5', 'g8f8', 'd6e7', 'f5e4', 'c6c5']"
f5g6,f5,g6,b,,False,r2qr1k1/pp1n1ppp/2pb1p2/5b2/2BP3N/2P4P/PP3PP1/R1BQ1RK1 b - - 2 11,"['f5e4', 'f5e6', 'f5g6', 'g7g6', 'd7b6', 'f5h3', 'f5c2', 'b7b5', 'd8c8', 'd6h2']"
h7h6,h7,h6,p,,False,r2qr1k1/pp1n1ppp/2pb1pN1/8/2BP4/2P4P/PP3PP1/R1BQ1RK1 b - - 0 12,"['h7g6', 'd7b6', 'b7b5', 'e8e4', 'd8c7', 'd8a5', 'f6f5', 'a7a6', 'd6h2', 'd8b6']"
d7b6,d7,b6,n,,False,r2qr1k1/pp1n1pp1/2pb1pNp/8/2BP2Q1/2P4P/PP3PP1/R1B2RK1 b - - 1 13,"['b7b5', 'd7b6', 'f6f5', 'd8c7', 'a7a5', 'd8c8', 'b7b6', 'd7b8', 'd6c7', 'd6b8']"
b6d5,b6,d5,n,,False,r2qr1k1/pp3pp1/1npb1pNp/8/3P2Q1/1BP4P/PP3PP1/R1B2RK1 b - - 3 14,"['f6f5', 'd8c7', 'd8b8', 'b6d5', 'd8c8', 'd8d7', 'a7a5', 'a8c8', 'd6h2', 'b6d7']"
d8c7,d8,c7,q,,False,r2qr1k1/pp3pp1/2pb1p1p/3n4/3P1NQ1/1BP4P/PP3PP1/R1B2RK1 b - - 5 15,"['f6f5', 'd5f4', 'd6f4', 'e8e4', 'd5b4', 'e8e7', 'd8c7', 'd8b8', 'd6c7', 'a7a6']"
d6c5,d6,c5,b,,False,r3r1k1/ppq2pp1/2pb1p1p/3N4/3P2Q1/1BP4P/PP3PP1/R1B2RK1 b - - 0 16,"['c6d5', 'd6h2', 'f6f5', 'c7c8', 'c7d8', 'c7a5', 'g8f8', 'c7e7', 'a8d8', 'a8c8']"
c7c6,c7,c6,p,,False,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"['d7d5', 'c7c5', 'b8c6', 'g8f6', 'e7e5', 'c7c6', 'd7d6', 'e7e6', 'b7b6', 'a7a5']"
d7d5,d7,d5,p,,False,rnbqkbnr/pp1ppppp/2p5/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,"['d7d5', 'h7h6', 'a7a6', 'e7e6', 'd7d6', 'c6c5', 'h7h5', 'b7b5', 'd8a5', 'a7a5']"
e7e6,e7,e6,p,,False,rnbqkbnr/pp2pppp/2p5/3p4/3PP3/5P2/PPP3PP/RNBQKBNR b KQkq - 0 3,"['d5e4', 'e7e6', 'b8d7', 'g7g6', 'd8c7', 'h7h5', 'h7h6', 'a7a6', 'c8e6', 'd8b6']"
f8b4,f8,b4,b,,False,rnbqkbnr/pp3ppp/2p1p3/3p4/3PP3/2N2P2/PPP3PP/R1BQKBNR b KQkq - 1 4,"['f8e7', 'b7b5', 'g8f6', 'd8b6', 'f8b4', 'g8e7', 'c6c5', 'b7b6', 'd8h4', 'f8d6']"
g8e7,g8,e7,n,,False,rnbqk1nr/pp3ppp/2p1p3/3p4/1b1PP3/2NB1P2/PPP3PP/R1BQK1NR b KQkq - 3 5,"['d5e4', 'g8f6', 'b4a5', 'b7b6', 'c6c5', 'g8e7', 'b8d7', 'd8h4', 'h7h6', 'a7a5']"
b8d7,b8,d7,n,,False,rnbqk2r/pp2nppp/2p1p3/3p4/1b1PP3/2NB1P1N/PPP3PP/R1BQK2R b KQkq - 5 6,"['d5e4', 'c6c5', 'e6e5', 'e8g8', 'h7h6', 'd8b6', 'b4a5', 'b4d6', 'a7a6', 'b8d7']"
d8b6,d8,b6,q,,False,r1bqk2r/pp1nnppp/2p1p3/3p4/1b1PP3/2NB1P2/PPP2NPP/R1BQK2R b KQkq - 7 7,"['c6c5', 'e8g8', 'e6e5', 'b4d6', 'b4a5', 'd8b6', 'h7h6', 'b4c3', 'b7b6', 'd8a5']"
b6a5,b6,a5,q,,False,r1b1k2r/pp1nnppp/1qp1p3/3p4/1b1PP3/2NBBP2/PPP2NPP/R2QK2R b KQkq - 9 8,"['c6c5', 'e6e5', 'd5e4', 'b6a5', 'b4a5', 'd7e5', 'e8g8', 'b4c3', 'b6c7', 'f7f6']"
a5b6,a5,b6,q,,False,r1b1k2r/pp1nnppp/2p1p3/q2p4/1b1PP3/2NB1P2/PPPB1NPP/R2QK2R b KQkq - 11 9,"['e6e5', 'a5d8', 'a5b6', 'a5c7', 'e8g8', 'c6c5', 'b4c3', 'd5e4', 'h7h6', 'b7b5']"
d7f6,d7,f6,n,,False,r1b1k2r/pp1nnppp/1qp1p3/3p4/1b1PP3/2NBBP2/PPP2NPP/R2QK2R b KQkq - 13 10,"['c6c5', 'e6e5', 'd5e4', 'b4a5', 'b4d6', 'e8g8', 'e7g6', 'b6d8', 'b6c7', 'a7a5']"
f6d7,f6,d7,n,,False,r1b1k2r/pp2nppp/1qp1pn2/3pP3/1b1P4/2NBBP2/PPP2NPP/R2QK2R b KQkq - 0 11,"['b4c3', 'f6d7', 'f6g8', 'f6h5', 'e7f5', 'c6c5', 'b4a5', 'h7h5', 'b6c7', 'h8g8']"
f7f6,f7,f6,p,,False,r1b1k2r/pp1nnppp/1qp1p3/3pP3/1b1P4/2NBBP2/PPP2NPP/R2Q1RK1 b kq - 2 12,"['d7e5', 'b6c7', 'b4c3', 'e7f5', 'b6d8', 'f7f6', 'c6c5', 'b4a5', 'a8b8', 'e8g8']"
f6e5,f6,e5,p,P,False,r1b1k2r/pp1nn1pp/1qp1pp2/3pP3/1b1P1P2/2NBB3/PPP2NPP/R2Q1RK1 b kq - 0 13,"['e7f5', 'b4c3', 'b6c7', 'f6f5', 'c6c5', 'e8g8', 'h8f8', 'b4a5', 'g7g6', 'e7g8']"
d7e5,d7,e5,n,P,False,r1b1k2r/pp1nn1pp/1qp1p3/3pP3/1b1P4/2NBB3/PPP2NPP/R2Q1RK1 b kq - 0 14,"['e7f5', 'e8g8', 'b4c3', 'd7e5', 'h7h5', 'b6a5', 'g7g6', 'e7g6', 'b6d8', 'a7a5']"
e5g6,e5,g6,n,,False,r1b1k2r/pp2n1pp/1qp1p3/3pn2Q/1b1P4/2NBB3/PPP2NPP/R4RK1 b kq - 1 15,"['e5g6', 'e5f7', 'e7g6', 'e8f8', 'e8d7', 'e8d8', 'g7g6']"
e7g6,e7,g6,n,B,False,r1b1k2r/pp2n1pp/1qp1p1B1/3p3Q/1b1P4/2N1B3/PPP2NPP/R4RK1 b kq - 0 16,"['e7g6', 'e8d8', 'e8d7', 'e8f8', 'h7g6']"
e8g8,e8,g8,k,,False,r1b1k2r/pp4pp/1qp1p1n1/3p3Q/1b1P4/4B3/PPP1NNPP/R4RK1 b kq - 1 17,"['e8g8', 'e6e5', 'b6c7', 'b4d6', 'c8d7', 'b6d8', 'b4e7', 'a7a5', 'b6a6', 'b6b5']"
b6c7,b6,c7,q,,False,r1b2rk1/pp4pp/1qp1p1n1/3p3Q/1b1P4/4B1N1/PPP2NPP/R4RK1 b - - 3 18,"['e6e5', 'c8d7', 'c6c5', 'b4e7', 'b4d6', 'b6c7', 'a7a5', 'b6d8', 'a7a6', 'b6b5']"
c8d7,c8,d7,b,,False,r1b2rk1/ppq3pp/2p1p1n1/3p3Q/1b1P2N1/4B1N1/PPP3PP/R4RK1 b - - 5 19,"['b7b6', 'c8d7', 'e6e5', 'a7a5', 'g8h8', 'b4d6', 'b4e7', 'f8f1', 'b7b5', 'f8f5']"
b4d6,b4,d6,b,,False,r4rk1/ppqb2pp/2p1p1n1/3p3Q/1b1P2N1/2P1B1N1/PP4PP/R4RK1 b - - 0 20,"['b4d6', 'b4e7', 'f8f1', 'b4a5', 'f8f5', 'c6c5', 'g6f4', 'e6e5', 'c7b6', 'c7a5']"
e6e5,e6,e5,p,,False,r4rk1/ppqb2pp/2pbp1n1/3p3Q/3P2N1/2P1B3/PP2N1PP/R4RK1 b - - 2 21,"['f8f5', 'b7b6', 'g8h8', 'a7a5', 'a8e8', 'g6h8', 'e6e5', 'a7a6', 'd7e8', 'c7b6']"
d7g4,d7,g4,b,N,False,r4rk1/ppqb2pp/2pb2n1/3pp2Q/3P2N1/2P1B3/PP2NRPP/R5K1 b - - 1 22,"['e5e4', 'e5d4', 'b7b6', 'd7g4', 'f8f2', 'a8e8', 'g6f4', 'f8e8', 'a7a5', 'a8b8']"
e5d4,e5,d4,p,P,False,r4rk1/ppq3pp/2pb2n1/3pp3/3P2Q1/2P1B3/PP2NRPP/R5K1 b - - 0 23,"['e5e4', 'e5d4', 'c7e7', 'f8f2', 'a8e8', 'f8f7', 'a7a6', 'g8h8', 'a8d8', 'f8e8']"
d6e5,d6,e5,b,,False,r4rk1/ppq3pp/2pb2n1/3p4/3B2Q1/2P5/PP2NRPP/R5K1 b - - 0 24,"['d6h2', 'f8e8', 'f8f2', 'a8e8', 'a7a6', 'f8f7', 'c6c5', 'g6e5', 'c7e7', 'g8h8']"
f8f2,f8,f2,r,R,False,r4rk1/ppq3pp/2p3n1/3pb3/3B2Q1/2P5/PP2NRPP/5RK1 b - - 2 25,"['f8f2', 'e5h2', 'a8e8', 'c7d6', 'f8e8', 'c7e7', 'g8h8', 'e5d4', 'c7c8', 'f8f6']"
e5d4,e5,d4,b,B,False,r5k1/ppq3pp/2p3n1/3pb3/3B2Q1/2P5/PP2NRPP/6K1 b - - 0 26,"['c7e7', 'e5h2', 'a8e8', 'g6f8', 'c7d6', 'g8h8', 'c7c8', 'e5d4', 'b7b5', 'c6c5']"
a8e8,a8,e8,r,,False,r5k1/ppq3pp/2p3n1/3p4/3N2Q1/2P5/PP3RPP/6K1 b - - 0 27,"['a7a6', 'a8e8', 'c7e5', 'c7e7', 'c7d6', 'c7c8', 'g6f8', 'g6e5', 'a8f8', 'a7a5']"
c7c8,c7,c8,q,,False,4r1k1/ppq3pp/2p3n1/3p4/3N2QP/2P5/PP3RP1/6K1 b - - 0 28,"['e8e4', 'e8e1', 'c7e7', 'c7e5', 'c7d8', 'a7a5', 'e8e5', 'e8e3', 'e8e7', 'c7c8']"
c8b8,c8,b8,q,,False,2q1r1k1/pp4pp/2p3n1/3p4/3N3P/2P3Q1/PP3RP1/6K1 b - - 2 29,"['c8d8', 'e8e1', 'c8d7', 'c8b8', 'e8e4', 'e8f8', 'b7b6', 'g6e5', 'g8h8', 'b7b5']"
e8e1,e8,e1,r,,True,1q2r1k1/pp4pp/2p3n1/3p4/3N2QP/2P5/PP3RP1/6K1 b - - 4 30,"['e8e4', 'g6f8', 'e8e1', 'b8d8', 'a7a6', 'g6e5', 'b8c8', 'e8e5', 'c6c5', 'e8f8']"
e1f1,e1,f1,r,R,True,1q4k1/pp4pp/2p3n1/3p4/3N2QP/2P5/PP4P1/4rRK1 b - - 6 31,"['e1e3', 'e1e4', 'b8e8', 'e1f1', 'e1e8', 'b8e5', 'e1e7', 'e1e5', 'h7h5', 'b8f4']"
b8f4,b8,f4,q,,True,1q4k1/pp4pp/2p3n1/3p4/3N2QP/2P5/PP4P1/5K2 b - - 0 32,"['g6e7', 'b8e5', 'b8f4', 'b8e8', 'b8d6', 'b8c7', 'b8f8', 'c6c5', 'a7a5', 'g6e5']"
f4f3,f4,f3,q,Q,True,6k1/pp4pp/2p3n1/3p4/3N1q1P/2P2Q2/PP4P1/5K2 b - - 2 33,"['f4h4', 'f4c1', 'g8f7', 'f4h6', 'a7a6', 'h7h6', 'f4f3', 'c6c5', 'f4f7', 'a7a5']"
g6h4,g6,h4,n,P,False,6k1/pp4pp/2p3n1/3p4/7P/2P2N2/PP4P1/5K2 b - - 0 34,"['g6f8', 'g8f8', 'b7b6', 'h7h6', 'g6h8', 'h7h5', 'g6e7', 'b7b5', 'g8h8', 'a7a6']"
g7g5,g7,g5,p,,False,6k1/pp4pp/2p5/3p4/7N/2P5/PP4P1/5K2 b - - 0 35,"['g8f7', 'g7g6', 'c6c5', 'g8h8', 'h7h6', 'g7g5', 'g8f8', 'a7a6', 'h7h5', 'b7b6']"
g8f7,g8,f7,k,,False,6k1/pp5p/2p5/3p1Np1/8/2P5/PP4P1/5K2 b - - 1 36,"['h7h5', 'g8f8', 'a7a5', 'a7a6', 'g8f7', 'c6c5', 'g5g4', 'g8h8', 'd5d4', 'h7h6']"
f7f6,f7,f6,k,,False,8/pp3k1p/2pN4/3p2p1/8/2P5/PP4P1/5K2 b - - 3 37,"['f7e6', 'f7e7', 'f7f6', 'f7g6', 'f7f8', 'f7g7', 'f7g8']"
f6e5,f6,e5,k,,False,8/pN5p/2p2k2/3p2p1/8/2P5/PP4P1/5K2 b - - 0 38,"['f6f5', 'h7h5', 'h7h6', 'f6e6', 'f6e5', 'g5g4', 'f6e7', 'd5d4', 'a7a6', 'f6g6']"
d5d4,d5,d4,p,,False,8/p6p/2p5/2Npk1p1/8/2P5/PP4P1/5K2 b - - 2 39,"['h7h5', 'd5d4', 'e5f4', 'e5f5', 'e5d6', 'e5f6', 'g5g4', 'a7a5', 'h7h6', 'a7a6']"
e5d4,e5,d4,k,P,False,8/p6p/2p5/2N1k1p1/3P4/8/PP4P1/5K2 b - - 0 40,"['e5f5', 'e5d5', 'e5d4', 'e5d6', 'e5f4', 'e5f6']"
d4d3,d4,d3,k,,False,8/p6p/2p1N3/6p1/3k4/8/PP4P1/5K2 b - - 1 41,"['d4d3', 'd4e3', 'd4e4', 'd4c4', 'd4d5', 'd4e5']"
h7h6,h7,h6,p,,False,8/p6p/2p5/6N1/8/3k4/PP4P1/5K2 b - - 0 42,"['d3c2', 'h7h6', 'a7a5', 'a7a6', 'h7h5', 'd3d2', 'c6c5', 'd3c4', 'd3e3', 'd3d4']"
d3c2,d3,c2,k,,False,8/p6N/2p4p/8/8/3k4/PP4P1/5K2 b - - 1 43,"['a7a5', 'd3c2', 'd3d2', 'c6c5', 'h6h5', 'a7a6', 'd3e3', 'd3e4', 'd3d4', 'd3c4']"
c2b2,c2,b2,k,P,False,8/p6N/2p4p/8/6P1/8/PPk5/5K2 b - - 0 44,"['c2b2', 'c6c5', 'a7a5', 'c2d2', 'c2b1', 'c2c1', 'a7a6', 'c2d3', 'c2d1', 'h6h5']"
b2a2,b2,a2,k,P,False,8/p7/2p2N1p/8/6P1/8/Pk6/5K2 b - - 1 45,"['b2a2', 'a7a5', 'c6c5', 'b2a3', 'a7a6', 'b2b1', 'b2a1', 'b2c2', 'b2c3', 'b2c1']"
a7a5,a7,a5,p,,False,8/p7/2p4p/8/4N1P1/8/k7/5K2 b - - 1 46,"['a7a5', 'a2b3', 'a2b1', 'a2b2', 'a2a1', 'a2a3', 'a7a6', 'c6c5', 'h6h5']"
a2b2,a2,b2,k,,False,8/8/2p4p/p7/6P1/2N5/k7/5K2 b - - 1 47,"['a2b3', 'a2a3', 'a2b2', 'a2a1']"
b2b3,b2,b3,k,,False,8/8/2p4p/p7/N5P1/8/1k6/5K2 b - - 3 48,"['b2b3', 'b2a3', 'b2c2', 'b2a2', 'b2a1', 'b2b1', 'b2c1']"
b3c4,b3,c4,k,,False,8/8/2p4p/p1N5/6P1/1k6/8/5K2 b - - 5 49,"['b3c4', 'b3b4', 'b3c3', 'b3a3', 'b3b2', 'b3c2', 'b3a2']"
c4b4,c4,b4,k,,False,8/8/2p4p/p7/N1k3P1/8/8/5K2 b - - 7 50,"['c4b4', 'c4b5', 'c4b3', 'c6c5', 'c4d5', 'c4d3', 'c4d4', 'h6h5']"
a5a4,a5,a4,p,,False,8/8/2p4p/p7/1k4P1/8/1N6/5K2 b - - 9 51,"['a5a4', 'b4c3', 'b4b3', 'c6c5', 'b4c5', 'b4b5', 'b4a3', 'h6h5']"
b4b3,b4,b3,k,,False,8/8/2p4p/8/pk4P1/8/1N2K3/8 b - - 1 52,"['a4a3', 'b4b3', 'c6c5', 'b4a3', 'b4b5', 'b4a5', 'b4c3', 'b4c5', 'h6h5']"
b3a3,b3,a3,k,,False,8/8/2p4p/8/p5P1/1k1N4/4K3/8 b - - 3 53,"['b3c3', 'a4a3', 'b3c2', 'b3c4', 'b3a2', 'c6c5', 'b3a3', 'h6h5']"
a3a2,a3,a2,k,,False,8/8/2p4p/8/p5P1/k2N4/3K4/8 b - - 5 54,"['a3b3', 'c6c5', 'a3a2', 'h6h5']"
a4a3,a4,a3,p,,False,8/8/2p4p/8/p5P1/3N4/k1K5/8 b - - 7 55,"['a2a3', 'a2a1', 'c6c5', 'a4a3', 'h6h5']"
a2a1,a2,a1,k,,False,8/8/2p4p/8/1N4P1/p7/k1K5/8 b - - 1 56,['a2a1']
c6c5,c6,c5,p,,False,8/8/2p4p/8/1N4P1/pK6/8/k7 b - - 3 57,"['c6c5', 'a1b1', 'a3a2', 'h6h5']"
c5c4,c5,c4,p,,True,8/8/7p/2p5/6P1/pK6/N7/k7 b - - 1 58,"['a1b1', 'c5c4', 'h6h5']"
a1b1,a1,b1,k,,False,8/8/7p/8/2p3P1/K7/N7/k7 b - - 0 59,"['a1b1', 'c4c3', 'h6h5']"
b1c2,b1,c2,k,,False,8/8/7p/8/2p3P1/K1N5/8/1k6 b - - 2 60,"['b1c2', 'b1c1', 'b1a1']"
c2d3,c2,d3,k,,False,8/8/7p/8/1Kp3P1/2N5/2k5/8 b - - 4 61,"['c2d3', 'c2d2', 'c2c1', 'c2b2', 'h6h5']"
d3c3,d3,c3,k,N,False,8/8/7p/2K5/2p3P1/2Nk4/8/8 b - - 6 62,"['d3c3', 'd3e3', 'd3d2', 'h6h5', 'd3c2']"
c3b3,c3,b3,k,,False,8/8/7p/3K4/2p3P1/2k5/8/8 b - - 1 63,"['c3b4', 'c3b3', 'c3d3', 'c3d2', 'h6h5', 'c3c2', 'c3b2']"
c4c3,c4,c3,p,,False,8/8/7p/4K3/2p3P1/1k6/8/8 b - - 3 64,"['b3c2', 'b3a3', 'b3c3', 'b3a4', 'b3b2', 'b3b4', 'c4c3', 'b3a2', 'h6h5']"
c3c2,c3,c2,p,,False,8/8/5K1p/8/6P1/1kp5/8/8 b - - 1 65,"['c3c2', 'b3c2', 'b3c4', 'b3b4', 'b3b2', 'b3a3', 'b3a4', 'b3a2', 'h6h5']"
h6g5,h6,g5,p,P,False,8/8/5K1p/6P1/8/1k6/2p5/8 b - - 0 66,"['h6g5', 'c2c1q', 'h6h5', 'b3b2', 'b3b4', 'b3a2', 'b3c3', 'b3a3', 'b3c4', 'b3a4']"
c2c1q,c2,c1,p,,True,8/8/8/6K1/8/1k6/2p5/8 b - - 0 67,"['b3c4', 'b3a4', 'b3b4', 'b3c3', 'b3b2', 'b3a3', 'b3a2', 'c2c1q', 'c2c1r', 'c2c1b']"
g8f6,g8,f6,n,,False,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"['c7c5', 'd7d5', 'g8f6', 'g7g6', 'd7d6', 'e7e6', 'b8c6', 'f7f5', 'b7b6', 'c7c6']"
d7d5,d7,d5,p,,False,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,"['b7b6', 'c7c5', 'g7g6', 'd7d6', 'd7d5', 'c7c6', 'e7e6', 'a7a6', 'b7b5', 'a7a5']"
c8g4,c8,g4,b,,False,rnbqkb1r/ppp1pppp/5n2/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3,"['e7e5', 'e7e6', 'd5c4', 'c7c6', 'c7c5', 'g7g6', 'a7a6', 'f6e4', 'h7h6', 'b8c6']"
e7e6,e7,e6,p,,False,rn1qkb1r/ppp1pppp/5n2/3p4/2PP2b1/5N2/PP1NPPPP/R1BQKB1R b KQkq - 3 4,"['e7e6', 'c7c5', 'g4f3', 'd5c4', 'b8c6', 'c7c6', 'g4h5', 'd8d6', 'a7a5', 'g4e6']"
c7c6,c7,c6,p,,False,rn1qkb1r/ppp2ppp/4pn2/3p4/2PP2b1/5NP1/PP1NPP1P/R1BQKB1R b KQkq - 0 5,"['g4f3', 'c7c6', 'd5c4', 'b8d7', 'g4f5', 'b8c6', 'a7a5', 'h7h6', 'f8b4', 'g4h5']"
f8b4,f8,b4,b,,False,rn1qkb1r/pp3ppp/2p1pn2/3p4/2PP2b1/5NP1/PP1NPPBP/R1BQK2R b KQkq - 1 6,"['a7a5', 'g4f3', 'f8e7', 'b8d7', 'd8c8', 'b7b5', 'g4h5', 'd5c4', 'h7h5', 'b8a6']"
e8g8,e8,g8,k,,False,rn1qk2r/pp3ppp/2p1pn2/3p4/1bPP2b1/5NP1/PP1NPPBP/R1BQ1RK1 b kq - 3 7,"['b8d7', 'e8g8', 'g4f5', 'b8a6', 'a7a5', 'b4d6', 'h7h6', 'b4d2', 'f6d7', 'f6e4']"
g4h5,g4,h5,b,,False,rn1q1rk1/pp3ppp/2p1pn2/3p4/1bPP2b1/5NPP/PP1NPPB1/R1BQ1RK1 b - - 0 8,"['g4h5', 'g4f3', 'b4d2', 'g4f5', 'b8d7', 'e6e5', 'b4d6', 'b4e7', 'g4h3', 'a7a5']"
h5g6,h5,g6,b,,False,rn1q1rk1/pp3ppp/2p1pn2/3p3b/1bPP2P1/5N1P/PP1NPPB1/R1BQ1RK1 b - - 0 9,"['h5g6', 'b4d2', 'f6g4', 'h5g4', 'b7b5', 'b4d6', 'b4a5', 'g8h8', 'b8d7', 'e6e5']"
b8d7,b8,d7,n,,False,rn1q1rk1/pp3ppp/2p1pnb1/3pN3/1bPP2P1/7P/PP1NPPB1/R1BQ1RK1 b - - 2 10,"['b4d2', 'b8d7', 'a7a5', 'b4d6', 'f6d7', 'b4e7', 'f8e8', 'b4a5', 'd8c7', 'd8e7']"
h7g6,h7,g6,p,N,False,r2q1rk1/pp1n1ppp/2p1pnN1/3p4/1bPP2P1/7P/PP1NPPB1/R1BQ1RK1 b - - 0 11,"['h7g6', 'f7g6', 'b4d2', 'd8b6', 'b4c5', 'h7h5', 'c6c5', 'f6g4', 'b4c3', 'f6e4']"
b4d2,b4,d2,b,N,False,r2q1rk1/pp1n1pp1/2p1pnp1/3p4/1bPPP1P1/7P/PP1N1PB1/R1BQ1RK1 b - - 0 12,"['b4d2', 'd5e4', 'f6e4', 'a8c8', 'd7b6', 'b4a5', 'b4e7', 'f6e8', 'd8c7', 'a7a6']"
d5c4,d5,c4,p,P,False,r2q1rk1/pp1n1pp1/2p1pnp1/3p4/2PPP1P1/7P/PP1B1PB1/R2Q1RK1 b - - 0 13,"['f6e4', 'd5e4', 'd7b6', 'a8c8', 'a7a5', 'a7a6', 'f8e8', 'd8b6', 'd8c7', 'b7b5']"
b7b5,b7,b5,p,,False,r2q1rk1/pp1n1pp1/2p1pnp1/8/2pPP1P1/2B4P/PP3PB1/R2Q1RK1 b - - 1 14,"['b7b5', 'a7a5', 'a8c8', 'f8e8', 'a7a6', 'd8e7', 'a8b8', 'f6h7', 'd7b6', 'f6e8']"
a8b8,a8,b8,r,,False,r2q1rk1/p2n1pp1/2p1pnp1/1p6/2pPP1P1/2B4P/PP2QPB1/R4RK1 b - - 1 15,"['d7b6', 'c6c5', 'd8b6', 'f8e8', 'f6h7', 'g6g5', 'a7a5', 'd8e7', 'd8c7', 'f6e8']"
a7a5,a7,a5,p,,False,1r1q1rk1/p2n1pp1/2p1pnp1/1p6/2pPP1P1/P1B4P/1P2QPB1/R4RK1 b - - 0 16,"['c6c5', 'a7a5', 'd7b6', 'f6h7', 'f8e8', 'g6g5', 'a7a6', 'b8b7', 'e6e5', 'f6e8']"
b5b4,b5,b4,p,,False,1r1q1rk1/3n1pp1/2p1pnp1/pp6/2pPP1P1/P1B4P/1P2QPB1/3R1RK1 b - - 1 17,"['f6h7', 'd8b6', 'd8c7', 'g6g5', 'f8e8', 'b8c8', 'a5a4', 'f6e8', 'b5b4', 'b8a8']"
a5b4,a5,b4,p,P,False,1r1q1rk1/3n1pp1/2p1pnp1/p7/1PpPP1P1/2B4P/1P2QPB1/3R1RK1 b - - 0 18,"['a5b4', 'a5a4', 'd7b6', 'f6d5', 'f6e4', 'd8b6', 'f6g4', 'b8b4', 'd8c7', 'f6e8']"
d8e7,d8,e7,q,,False,1r1q1rk1/3n1pp1/2p1pnp1/8/1ppPP1P1/7P/1P1BQPB1/3R1RK1 b - - 1 19,"['d8b6', 'c4c3', 'c6c5', 'd7b6', 'e6e5', 'd8e7', 'b4b3', 'f8e8', 'b8b7', 'f6h7']"
b8b7,b8,b7,r,,False,1r3rk1/3nqpp1/2p1pnp1/8/1ppPPBP1/7P/1P2QPB1/3R1RK1 b - - 3 20,"['e6e5', 'b8a8', 'd7b6', 'b8c8', 'b8b7', 'c4c3', 'b8d8', 'b8e8', 'b8b6', 'c6c5']"
e6d5,e6,d5,p,P,False,5rk1/1r1nqpp1/2p1pnp1/3P4/1pp1PBP1/7P/1P2QPB1/3R1RK1 b - - 0 21,"['e6d5', 'c6d5', 'f8c8', 'e7c5', 'b7b6', 'e6e5', 'f6d5', 'c6c5', 'd7b8', 'd7c5']"
e7e2,e7,e2,q,Q,False,5rk1/1r1nqpp1/2p2np1/3P4/1pp2BP1/7P/1P2QPB1/3R1RK1 b - - 0 22,"['e7e2', 'f6d5', 'd7c5', 'd7b6', 'd7b8', 'e7c5', 'd7e5', 'f8e8', 'e7e8', 'f6e4']"
d7c5,d7,c5,n,,False,5rk1/1r1n1pp1/2P2np1/8/1pp2BP1/7P/1P2qPB1/3R1RK1 b - - 0 23,"['c4c3', 'g6g5', 'e2b2', 'b7b6', 'b7a7', 'b7b8', 'b7c7', 'b7b5', 'f8e8', 'b4b3']"
c5b7,c5,b7,n,P,False,5rk1/1P3pp1/5np1/2n5/1pp2BP1/7P/1P2qPB1/3R1RK1 b - - 0 24,"['f6d7', 'c5b7', 'c5d7', 'e2b2', 'c4c3', 'b4b3', 'f6e4', 'c5d3', 'e2c2', 'f8e8']"
f6e4,f6,e4,n,,False,5rk1/1B3pp1/5np1/8/1pp2BP1/7P/1P2qP2/3R1RK1 b - - 0 25,"['e2e7', 'e2b2', 'f8e8', 'f6h7', 'g8h7', 'g8h8', 'e2c2', 'b4b3', 'c4c3', 'g6g5']"
e2b2,e2,b2,q,P,False,5rk1/1B3pp1/6p1/8/1pp1nBP1/7P/1P2qP2/4RRK1 b - - 2 26,"['e2b2', 'e4g3', 'e2f3', 'e2d3', 'e2f1', 'e2e1', 'e2c2', 'e4c3', 'e2d2', 'e2f2']"
